INFO  2018-06-15 10:00:58,790 eParkingEODCreater.Form1 (48) - 123
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
